restaurant,reviews,Label
낀알로이알로이,"다 맛있고 가격도 착해요!
쌀국수 국물도 담백하고
전체적으로 간이 짜지않아서 너무 좋았어요.…",
낀알로이알로이,저렴한 가격에 음식맛까지 대박~~,
낀알로이알로이,"맛은 둘째치고 워낙 유명한 곳이니..

눈이 많이 와서인지 배달서비스앱 사용불가로 나와서 전화주문후 픽업하려했지만 전화주문은 불가라하고, 방문해도 지금은 음식 나오는데 오래안걸린다해서…",
낀알로이알로이,설렁탕에 쌀국수먹는맛ㅎㅎ 그래도맛남 밥말아먹음 좋겠네 가게는 좀 지저분,
낀알로이알로이,"한 입 씹는 순간 와하는 그런 맛은 아니고, 무난하다 싶은 정도 평소 손님 많은 가게라 혹시나 하고 갔다가 점심 시간이 제법 지나서 그런지 한산 볶음밥과 볶음면을 시켜 먹음(각각 7,000원) 밥엔 작은 새우가 제법 들었고 면엔 그보다 큰 새우 2마리 반찬은 비트 초조림으로 무덤덤한 맛 밥과 면 모두 잘 먹음 시장에 있지만 나름 깔끔한 분위기…",
낀알로이알로이,"게가 우리가 기존에 먹는 식감과 많이달라요.이색적이었는데 약간느끼했어요.
팟타이도 약간 면이 불기직전인것같았어요(뜨겁게 달달 볶다보니 면특성상 달라붙으면서...)
나름? 저렴한 연남동 분위기 버전느낌이었어요",
낀알로이알로이,"진짜 맛있어요!! 퍼보 추천!
코코넛 치킨은 좀 더 바삭한 후라이드 치킨 맛이예요",
낀알로이알로이,봉천역에서 10분? 거리. 팟타이랑 똠얌누들이 맛있음. 우버이츠에서 배달해서도 먹는데 배달도 맛있다. 재료 다 떨어지면 일찍 닫으니까 가기 전에 전화 한번 해보면 좋음.,
낀알로이알로이,"시장통에 있는 작은 태국음식점입니다.
한동안 단골이었는데, 요즘은 유명해져서 매번 20분 이상 대기해야 해서, 자주 못가는게 아쉽습니다.
30분정도 대기하실것 각오하고 오셔야 합니다. ^^",
낀알로이알로이,맛있습니다. 이러한 동네에 이정도 부담없는 타이를 내는 곳이 없습니다.  팟타이 간이 약하기는 하나 누가 먹어도 맛있을 맛입니다. 가격 생각하면 아무런 불평 못합니다,
낀알로이알로이,진정한 태국음식을 먹을 수 있고 가격이 저렴합니다. 맛도 있어요. 하지만 장소가 좁아서 대규모 인원이 먹기에는 좀 힘드실 수 있습니다.,
낀알로이알로이,생활의 달인에 나온 달인의 집이라 역시 엄지척!! 모든 메뉴가 다 맛있어서 메뉴하나를 꼽기가 힘들 정도! 반조리 상태로 포장해서 집에서 끓여 먹었는데도 먹을만 함~ 주차는 인근 관악초등학교 주차장에 유료주차하는 것을 추천!,
낀알로이알로이,현지화 잘되고 가성비 조은 태국음식. 샤로수길에 있는 머시기보단 백배는 낫다. 메뉴는 푸팟퐁커리 추천. 면종류는 싼만큼 식재료를 아끼고 면을 미리 삶아놔서 별로다.,
낀알로이알로이,담백한 쌀국수는 말할 것 없고...텃만꿍도 강추함 그러나 팟타이는 좀 달달해서...미세하게 단맛을 좀 잡으면 괜찮을 듯 다른 밥류 메뉴는 안먹어 봤지만 기대해도 나쁘지 않을 듯,
낀알로이알로이,"혼자 먹을 수 있는 공간이 되어 있고 친절하시네요
포보 나트랑에서 먹었던 맛과 비슷했어요, 스프링롤 바삭하고 맛있었고요^^",
낀알로이알로이,"맛있어요! 국물이 진해요.
다만 장소는 좁고(테이블4 개정도) 겉에서 볼 때는 문 닫은 줄 알았어요.",
낀알로이알로이,완전맛있어요 대박임 가게만 조금 더 깔끔하면 좋을듯!,
낀알로이알로이,"그냥 고기 국물 같아요 사실 맛있는지 모르겠어요 그냥 근처 사시면 가실만하겠네요, 그리고 식당 안 정말 좁아서 먹기 불편해요 책상도 끈적끈적하고 벽에는 뭐가 튄 자국이 있구요 남자 종업원은 너무 불친절해요 ㅠ",
낀알로이알로이,태국식 쌀국수와 무쌉이라는 돼지고기 볶음 덮밥이 정말 맛있습니다. 가격도 부담스럽지 않으나 방송 이후 웨이팅이 조금 있습니다,
낀알로이알로이,"본토의 진한 맛 좋아요. 쌀국수, 팟타이 강추! 똠양궁도 괜찮은데 쫌 달아요.",
낀알로이알로이,풋팟퐁커리 먹었는데 아주 맛있었음 나중에 물리긴하지만 자주 먹을 수 없는 음식이고 가격도 적당했던 것 같아 다른 사람에게 추천해줄 수 있을 정도,
낀알로이알로이,맛있고.. 바빠도 친절을 잊지않으려 노력하는 모습 좋습니다. 단 웨이팅은 피할 방법이 없습니다..,
낀알로이알로이,맛있는 편입니다,
낀알로이알로이,여기 팟타이는 찐입니다! 맛있어요 전체적으로 다 순한맛이에요 자극적이지않고 맛있어요,
낀알로이알로이,"똠얌누들은 한국에서 먹어본 곳 중에 최고인듯
다른 메뉴도 평균을 훨씬 상회 하는 곳입니다",
낀알로이알로이,육수가  밋있네요,
낀알로이알로이,국물은 확실히 다른곳에 비해 진하고 육향이 많이 납니다 달인을 보고 갔는데 전처럼 생고기를 얹어주지는 않았습니다,
낀알로이알로이,가성비! 똠양꿍 태국의 맛,
낀알로이알로이,동네 시장에 있는 쪼매난 집이라고 무시하면 안됨.,
낀알로이알로이,"전혀 태국 로컬맛이 아님 로컬맛을 느끼려면 이태원 카오산을 가세요
아 배는 부릅니다 양은 많음",
낀알로이알로이,푸팟퐁커리랑 밥이랑 먹으니 맛있었음. 저녁 7시반에 온 분들은 재료소진으로 푸팟퐁 커리 못먹음,
낀알로이알로이,푸팟퐁 커리 좋아서 갔는데 똠얌꿍 누드가 맛있어서 ㅎㅎ 새로운 발견! 맛있게 먹고 왔어요,
낀알로이알로이,봉천에서 태국의 맛을,
낀알로이알로이,맛난 쌀국수 친절함에 또 감사하고 많은 사람들이 줄지어. 두시간 기다린 후 멋진 맛 보고왔어요,
낀알로이알로이,쌀국수는 아주 맛있었고 팟 카파오는 가격에 비해 그냥 그랬어요.,
낀알로이알로이,한시간 기다려서 배가 고팠는지 너무 맛나게 국물 까지 클리어 끝맛이 달큰한 닭육수 와  깊은사골의 구수함이 남음 속이 편안해짐 해장으로 최고,
낀알로이알로이,이 가격에 이런 훌륭한 태국음식을 먹을 수 있다는 건 행복이다.,
낀알로이알로이,"저렴하거 맛있어여  국물도 좋고

가격이 많이 올라서 가성비 떨어짐",
낀알로이알로이,1시간 줄을 서서 기다려서 쌀국수를 먹었는데 지금까지 먹어본 중 최고의 맛집입니다,
낀알로이알로이,다 좋은데..... 저에게 양이 작았습니다.... ㅜㅜ,
낀알로이알로이,너무맛있네요 :) 곱배기시켜야할듯! 쌀국수 싫어하는 남편도 엄청흡입했어요~,
낀알로이알로이,가게가 좁지만 저렴하고 맛있습니다. 대기도 많을 때가 있지만 기다릴만 합니다,
낀알로이알로이,맛있네요,
낀알로이알로이,"다른곳에 비해 육수가 진한편 입니다.
향은 강하지 않고 한국인이 먹기 편합니다.",
낀알로이알로이,맛있는 쌀국수 가게. 이색적인 태국 뮤직비디오를 볼 수 있다,
낀알로이알로이,저렴하면서도 태국음식을 제대로 즐길 수 있어요.,
낀알로이알로이,태국음식 대박 맛있어요 정말 애정애정하는 곳,
낀알로이알로이,너무 맛있어요 가격도 싸고. 숨은 맛집,
낀알로이알로이,싸게 똠냥쿵을 맛있게 먹을 수 있는 집,
낀알로이알로이,현지에서 먹었던 맛이 나서 너무 좋았어요,
낀알로이알로이,저렴하고. 맛도 그에 상응하는..,
낀알로이알로이,"정말 찐한국물이 너무 맛있고
항상 사람들에게 소개하는 맛집",
낀알로이알로이,참 맛있는 쌀국수. 좌석 10개. TV 후 마냥 기다리는게...,
낀알로이알로이,"맛있음
똠양꿍은.. 신맛
치킨맛잇음",
낀알로이알로이,기본찬이 부족하고 퍼보는 무난한 흔한 맛이었다. 텃만꿍이 가장 나았다.,
낀알로이알로이,똠양꿍누들 맛집이예요 너무맛있어요 친절하고,
낀알로이알로이,생활의 달인 나온 맛집이라 찾아갔는데 괜찮았어요. ㅎㅎ 팟타이 강추,
낀알로이알로이,"몇가지 동남아 음식을 즐길수 있는 작은 식당
맛은 무난함",
낀알로이알로이,조용한 단골집이였는데.. 어느순간 사람들이 줄서서먹길래 안가고있어요..ㅜ,
낀알로이알로이,매장 좁아서 웨이팅은 필수인 곳,
낀알로이알로이,작은 가게지만 나름 열심히 음식을 만드는 곳입니다,
낀알로이알로이,직원들 친절하고 가격저렴해요 추천해요,
낀알로이알로이,태국음식점중에 우리나라 최고인듯,
낀알로이알로이,현지에서 먹은 음식보다 더 맛있네요.,
낀알로이알로이,맛은 있지만 너무좁다. 하마터면 옆테이블 푸앤풍빳뽕꺼리 먹을뻔,
낀알로이알로이,한국에서 먹어볼수있는 베트남 최고의 맛,
낀알로이알로이,간단히 맛나게 먹을수 있어서 좋아요,
낀알로이알로이,"싸고 맛있고 양많고가
진짜있네;",
낀알로이알로이,"숨은 맛집같은곳
요즘 저녁시간되면 줄이 길어요..",
낀알로이알로이,점점 가격이 오르고 맛은 떨어짐,
낀알로이알로이,"봉천동 혼자산지 8년차 여기 강추 믿고 먹어보셈
똠양꿍 먹어보셈",
낀알로이알로이,맛있다. 줄 40분이상 서야함 ㅠ.ㅠ,
낀알로이알로이,태국음식 다 맛있었어요,
낀알로이알로이,내가 아는 최고의 태국음식점,
낀알로이알로이,그냥 동네 흔한 음식점임 ㅎㅎ.. 특색은 있음,
낀알로이알로이,주차가 안되는것 빼고는 다 좋습니다,
낀알로이알로이,"현지의 맛, 똠양누들이 아주 좋음",
낀알로이알로이,별로에요 서비스가,
낀알로이알로이,쥴서서 먹을정도인가 싶었어요~,
낀알로이알로이,맛은 훌륭하나 공간이 협소해서 불편,
낀알로이알로이,깔끔한 진짜 쌀국수가 생각날땐 여기!,
낀알로이알로이,가격대비 정말 맛있습니다.,
낀알로이알로이,커리크랩보다 더 강추하는 똠양누들!!!,
낀알로이알로이,쌀국수의 달인이라니ㅎㅎㅎ 대단대단^^,
낀알로이알로이,음식에 정성이 느껴집니다.,
낀알로이알로이,풋팟퐁커리 맛있어요!!,
낀알로이알로이,맛있고 저렴해요,
낀알로이알로이,가격 나쁘지 않고 맛있음,
낀알로이알로이,싸고 맛있어요,
낀알로이알로이,예상외로 맛있었습니다,
낀알로이알로이,뿌팟퐁커리^^♡,
낀알로이알로이,알바생바뀌고 친절하고 맛있음,
낀알로이알로이,아주 맛 있어요. 최고,
낀알로이알로이,맛집입니다,
낀알로이알로이,맛있네요~,
낀알로이알로이,생활의 달인에 왜 나온건지,
낀알로이알로이,"쌀국수 전문, 장소 협소",
낀알로이알로이,맛있어요,
낀알로이알로이,똠양누들이 예술,
낀알로이알로이,맛나게 먹었어요,
낀알로이알로이,낀알 최고!,
낀알로이알로이,똠얌누들 짱 맛있음,
낀알로이알로이,맛있었어용!!!!!,
낀알로이알로이,최고의맛,
낀알로이알로이,무난했습니다,
낀알로이알로이,맛있음,
낀알로이알로이,맛있어요!!!!,
낀알로이알로이,맛있어요,
낀알로이알로이,너무 맛있어요 새우 똠양꿍 쌀국수에 3개가 들어있어요 맛있어요 옆에 계신 한국인도 매장에서 한그릇씩 틀어주더라구요.,
낀알로이알로이,"점심 시간에는 항상 줄을 섭니다.
점심시간에는 왜 항상 줄이 늘어서 있나요?
와서 보고 느껴보세요.",
낀알로이알로이,"국수가 들어간 최고의 톰얌 수프!

시장에 위치한 인기 태국 음식점.…",
낀알로이알로이,맛있어요.,
낀알로이알로이,지하철역 근처 시장에 위치한 맛이 좋습니다. 우리는 쌀국수를 먹었다,
낀알로이알로이,"음식은 맛과 서비스에 비해 비싸다.
이 가격이면 다시는 방문하고 싶지 않아요.
5000원이면 충분할 것 같아요.",
낀알로이알로이,소프트쉘 크랩 카레 굿!,
낀알로이알로이,길거리 음식!,
민어집병우네,"민어철에 민어맛집을 검색하다가
찾아간 민어집입니다.…",0.0
민어집병우네,"여름철 최고의 보양식이라 불리는
민어를 목포에서 공수하여 신선한
민어요리를 제공하는 곳입니다…",0.0
민어집병우네,"20170906 저녁6시반 방문(전화 예약)
주차는 인근 대화주차장(유료)
민어회와 민어탕 주문…",0.0
민어집병우네,맛대비 가격이 비싼감이 많음..개인적인 입맛차이일수는 있지만 다시 갈일은 없을듯,
민어집병우네,민어의 진맛을 알수있어요,
민어집병우네,"음식이 다 정갈하고 맛있어요.(젓깔이랑 주문음식 모두)
재방문 또 하고 싶고요ㅎ
단 서빙하시는 분이 좀 사무적인(?)ㅋ 뭐 그런 딱딱한 느낌만 아니라면 더 좋았을것 같은데 말이죠ㅎ 암튼 좋았습니다~
(삼청동 골목길 안쪽이라 주차는 인근 비싼 유료 주차장 이용하시거나 좀 저렴한데 찾아서 걸어야해요)",
민어집병우네,먹을만하네요 근데 반찬이 너무짬,
민어집병우네,민어탕은 어머니께서 어릴때 드시던 추억의 음식이라고 하셔서 검색해서 찾아갔습니다.  추천해 주신대로 지리를 주문했고 저는 맛있게 먹었지만 어머니께선 그옛날 외할머니께서 해주시던 맛을 기대 하셨는지 상당히 실망 하신 눈치였습니다. 참 마음이 씁쓸하고 복잡한 기분이었습니다.,
민어집병우네,민어만 전문으로 하는 곳 치고는  좀 아쉽지만...그래도 맛있다.탕에서 비린내가 나면 참기름을 조금 첨가하면 좋다!!,
민어집병우네,간편한 게장비빔밥이나 보리굴비도 맛있고 탕이나 잔골도 맛있고 모든 메뉴가 다 맛있어요,
민어집병우네,4.5점.민어 지리탕은 인생 민어탕.민어도 부위별로 차별없이 주고...밑반찬도 예술입니다.,
민어집병우네,"한국최고의 계절음식 해산물요리
정갈한 반찬 더 이상 평가불가 최고중의 최고",
민어집병우네,"민어탕, 민어지리는 최고..주차불편하고 위치 애매해도 가서 식사하면 절대 후회하지 않을 맛집",2.0
민어집병우네,"고급재료, 맛좋음, 매력적인 메뉴구성, 상대적으로 가격이 비쌈",
민어집병우네,정갈하고 맛난 음식...  가격은?,0.0
민어집병우네,엄청난 크기의 민어는 인정하나 사악한 양과 가격는 효용을 반감시킴,0.0
민어집병우네,친절과 맛있는 민어회의 진미를 느낄 수 있는 맛집.,1.0
민어집병우네,맛있는 민어조림을 먹을수있는 집,1.0
민어집병우네,맛있고 반찬도 맛있음,1.0
민어집병우네,맛은 있다. 그러나 비싸고 자리가 불편하다.,0.0
민어집병우네,"서비스 개판
맛 별로!!!
SNS가 만든 허상의 완전체",-2.0
민어집병우네,예약없이 가기 어려운 맛집. 확실히 맛은 있음.,
민어집병우네,맛난 집입니다,
민어집병우네,"민어찜, 머리구이 좋아요",
민어집병우네,가격은 있지만 갈만한 곳,
민어집병우네,민어탕 맛을 몰라 평가하기 좀...,0.0
민어집병우네,부드럽고 조미료가 안들어가도 맛나네용,1.0
민어집병우네,다만 가격대가 좀 쎄요,-1.0
민어집병우네,역시 제철음식은 맛짱,
민어집병우네,민어탕 보약같은 느낌,
민어집병우네,병어무침이맛있어요,
민어집병우네,기대했던것보다 민어랑 나랑 맞지 않음,-1.0
민어집병우네,두툼하고 잘 숙성된 민어회,1.0
민어집병우네,정통 민어요리 전문점,0.0
민어집병우네,"민어 회,지리 일품",1.0
민어집병우네,양이 너무 적다,-1.0
민어집병우네,좋음,
민어집병우네,민어탕이 맛있는집,
민어집병우네,쏘쏘,
민어집병우네,민어조림맛있,
민어집병우네,민어지리,
민어집병우네,"2019년 8월 24일 추가:☆5→4
2014년 5월, 17년 9월에 이어 3번째 방문. 최성기의 8월이므로 기대했지만 솔직히 전 2회 정도의 감동이 없었습니다.
한마디로 말하면 이전보다 미노(민어)의 몸의 투명감이 없고, 식감도 싱싱한 신선함이 없는 느낌이었습니다.…",
민어집병우네,수요일 미식회 미노,
우일집,"을지로3가 골목에 숨은 맛집인데, 칼국수 국물이 사골을 우려내서 고소하고 맛있어요. 해장국도 건데기가 많고 국물도 시원한데 선지가 적은건 아쉬워요. 저녁에 대창구이 한다니 한 번 가봐야 겠네요",1.0
우일집,"곱창을 먹지않았고 점심에만 제공되는 칼국수와 내장탕을 먹었다
깊은 고기국물은 아니었지만 나름 맛있는 육수국물에 적당한 탄력과 포삭하고 매끄러운 면발로 칭찬하고픈 면발 이 아주 좋았다. 갓담았지만 깊은 양념의 김치와 푸짐한 반찬이 입맛돋게 했고 내장탕의 국물도 적당히 좋았지만 들어있는 내장들의 신선함과 두툼한 식감은 칭찬하고 싶다. 저녁에도 들러봐야 겠어요",2.0
우일집,"저녁:
소곱창…",0.0
우일집,"언론서 자주 찾는 곱창집.
9시 이후면 모듬 선택어려움.
재료도 맛도 보장.…",2.0
우일집,맛있어요. 부추 향긋하고 곱창 맛있습니다. 장소가 좀 좁고 일하시는 분들 많은데 오더가 바로 안 들어가서 뭐든 꼭 두 번 말해야해요ㅋㅋㅋ 칼국수는 두 시 까지만 됩니다.,1.0
우일집,"곱창을 좋아하진 않습니다만 지인들과 방문하였습니다
예전 을지로 근무때는 자주 을지3가를 방문하였는데 사무실이 강남역으로 이전한 뒤에는 방문이 어렵지만 모처럼 방문하였습니다
경험삼아 한번정도는 방문해도 되겠습니다",0.0
우일집,곱창 맛 좋아요. 내장탕도 가격대비 수준급!!! 내장이 오동통하니 신선해요. 가게가 깨끗하고 그런건 아니지만 이런 곳 나름의 매력이라고 생각해요. 다음 번엔 야외에서 한번 ㅎ ㅎ,2.0
우일집,"6시반이 넘으면 너무 붐빔.

일하시는 분들이 다정하진 않지만 사람 좋으심.…",0.0
우일집,"<우일집> 에서 한우모듬.... 한우모듬에는 한우곱창, 대창, 특양, 막창 포함~~ 을지로 노포입니다... 메뉴와 가격은 사진 참조~",0.0
우일집,"곱창은 완존 생곱창이 나와요
보통 좀익혀서 나오는데 찐 생으로 나와서
다익을때쯤 부추를 쏟아주세요.…",0.0
우일집,"노포집 답지않게 사장님이 친절하시네
점심 내장탕은 그럭저럭
저녁에 와보고싶네",1.0
우일집,과거위치는 재개발중입니다. 다른 곳으로 이전했는지는 모르겠습니다. 일부 식당처럼 다른 곳에서라도 재개업하셨으면 합니다. 재개발중인 사진을 찍으면 좋겠는데 쉽지 않네요 😂…,
우일집,을지로3가 골목길에 위치한 곱창집. 단백질을 충분히 섭취하지 못하던 시절. 곱창까지 먹어야 했던 가난한 음식 곱창 대창 그리고 여러 창자들. 이제는 별미가 돼 으쓱한 밤 에탄올 희석의 최고봉인 소주로 거듭나 한 잔 강력히 흡입하게 만드는 맛난 음식.,
우일집,날좋은날 야외노포감성은 최고였으나 전반적으로 단맛이 강하다… ㅠ 아쉽아쉽,
우일집,맛은 있었는데 음식나오는데 시간이 너무 오래걸리고 주문도 계속 반복해야하는 점이 별로였습니다.,-1.0
우일집,진짜 맛있게 잘 먹었어요~ 테이블 네개라 대기는 어쩔수 없었지만 기다린 보람은 있었어요~~^^,2.0
우일집,"쫄깃하고 맛있음
대창보다는 곱창이 좋음",1.0
우일집,"위생은 말을 할 수가 없다.
선지국만 있어도 소주가능",0.0
우일집,가격도 착하고 맛있었는데 언론타고나서 사장님이 신경을 안쓰시는듯요. 베트남 직원들이 곱창을 막 굽고 맛도 질도 떨어져서 실망,-2.0
우일집,"50여년이 지난 곱창전문집의 노포로서
점심은 칼국수와 소내장탕인데
칼국수를 맛있게 즐겼습니다",
우일집,"이영자일행이 앉았던 야외테이블

분위기로 먹었다. 곱창 품질은 그냥 저냥...
맛은 너무 기대하지 말고 가시길...",
우일집,곱창에 곱은 없고 그냥 평범한 집입니다 굳이 줄서서 먹을 필요는 없을듯..,
우일집,비싸긴 한데 맛있어요. 야외에서 먹었으면 더 맛있었을거 같아요.,1.0
우일집,점심 칼국수 7천원 내장탕 7천원. 개인적으로는 칼국수가 좋았다.,1.0
우일집,"좁은 곳에서 너무 시끄러워 먹는듯 마는 듯 나왔음
곱창 맛은 특이한 게 없었음.
점심 시간 내장탕으로 이후 몇번 더 방문함.",0.0
우일집,우연히 TV에서 보고 낮에 찾아간 집인데 칼국수가 먹을만 했음. 장소는 구옥이라 좁고 자리도 별로 많지 않음은 각오해야 할듯.,0.0
우일집,"엄청은 아니지만 맛있습니다. 야외에서 먹었는데, 좀 추웠어요.",
우일집,특별하지도 나쁘지도 않은???밑간과 약간?의 냉동이 되어 있는 재료,
우일집,"실내에서 먹느냐 날씨 좋은 날 야외에서 먹느냐에 따라 평이 조금 갈릴 듯 하나 대체적으로 가성비 좋은 집. 국내산 대창 막창 치고 가격이 저렴한 편 (특양은 뉴질랜드). 철판 곱창 치고는 부추가 듬뿍 들어있고 양념이 조금 강한게 특징. 무말랭이는 보쌈김치 스타일, 된장국도 상당히 맛있는 편. 다소 불친절하기도 하고 위생상태도 걱정되는 부분이 있긴 하지만 야외 테이블에서 먹는 저렴한 대창 막창 특양은 또 가기에 충분히 매력터지는 집.",
우일집,"을지로서 친구 만날일이 있어서 검색하서 첨 가본집이다. 사실 양구이가 맛 없기도 어려운 음식인데 이 집은 맛도 느낌도 별로다. 돈 조금 더주고 양미옥 갔으면 편하고 깔끔한 자리에서 대접받는 느낌으로 잘먹었을텐데 후회 막급이다. 내장탕이랑 칼국수 가성비 좋다는 집 가서 양 구이를 시킨 내 탓으로 하기로 하자. 1층에 테이블 5개, 2층에 3개로 장사하는 집인데 나같이 방송 보고 온 뜨내기들 많고 곱창구이가 회전율이 좋은 음식이…",
우일집,"위생이 진짜 개 쓰레기에요.
파리랑 같이 식사한다고 생각하시면 딱 좋을듯.
날파리 음식에 덕지덕지 붙어있고…",-2.0
우일집,"낮에 방문해서 곱창은 못먹고 내장탕만....
맛은 아주 좋아요....",1.0
우일집,"한여름에 저지른 희대의 실수.
전통을 강조하는 집이길래 근처에 있다가 2차로 가보았다.
그동안 그 비싼값 받고 수십년동안 장사를 했다는 사실에 비해 너무 어이가없어서 리뷰를 쓰고야만다.…",-2.0
우일집,"가게 역사만큼이나 맛의 깊이가 우월한 곳.
백년가게에도 손색이 없는 곳.
다시 찾지 않을 이유가 없는 곳.
역시 내장요리집은 다 맛있어~^^",2.0
우일집,"날씨가 밖에 오래 있으면 추울 것 같아 기다렸는데
테이블이 몇 개 안되어 1시간 가까이 기다림.
적어놓으면 연락 준다 했으나…",-1.0
우일집,시내에서 먹는 곱창으로 가성비가 좋다. 곱창도 괜찮지만 개인적으로는 양이 더 맛있다 주인아주머니 친절은 덤. 대기할때 노트에 꼭 이름 먼저 쓸것.,
우일집,"맛있습니다 곱창, 대창, 내장탕 다 맛있습니다 홀이 좁고 직원 분이 2명이라 조금 느릴 수 있습니다 홀이 다 찼을 때 새로운 손님이 왔는데 직원 분이 다른 곳으로 안내하신 걸 보면 홀 외에도 추가 장소가 있는 것 같습니다 곱창 등은 초벌구이로 나와 둥근 스뎅 테이블에서 고객이 직접 굽는 방식인데 저는 다른 곱창 집에서 직원 분이 직접 테이블에 와 5분이고 10분이고 구워주실 때 좀 뻘쭘했어서 이게 좀 좋았습니다 홀 좁고…",
우일집,와...간장 양념 필요 없이 곱창 자체만으로 맛있음.. 진짜 맛있음!!!!,
우일집,50여전통의 노포. 곱창에 적당하게 양념이 되어 았다. 숙성을 시켰눈지 부드러우면서도 맛있다. 내장텅은 겨울철에 뜨끈한 국물이 생각날땨 제격아다. 퇴근길 소주 한잔이 생각날때 갈만한 집이다. 요즘은 젊은 여자 손님이 많아진듯 하다.,
우일집,"이집에서 모둠으로 3인분을 시켰습니다 6시반쯤가서 7시반에들어갔구요 모둠곱창으로 3인분시켰는데  냉동이 왔구요
곱창이 엄청 쓰길래 주인분한테 물어봤더니 마이신을 먹여서 쓰다고 하더군요..  아니 가게 측에서 미리확인해야서 걸러야하는거 아닌가요..  항생제먹은소를 누가 먹고싶겠습니까...  아무튼 다시는 가고싶지도 보고싶지도 않은 가게였습니다.. 이 리뷰를 보시는 다른 분들도 곱창은 조심하시기 바랍니다..",-2.0
우일집,... 별로였습니다. 저녁모임하러 갔는데 맥주잔 소주잔 깨끗한게 하나도 없더군요.. 바꿔달래도 더럽고 뭐 묻어있고...솔직히 같이 간 사람만 아니었으면 안먹고 일어났을 것 같습니다...,-2.0
우일집,양이 진짜 너무너무 적음... 둘이서가면 최소 6인분은 먹어야할듯.. 짜증나는건 1인분 시키면 1인분 나오는데 2인분 시키면 1.2인분으로 나옴.. 볶음밥도 마찬가지.. 이삼인분씩 한번에 시킬수록 양이 점점 더 적어지는게 진짜 빡치게 짜증. 볶음밥시키면 철판 구멍사이로 밥알이 숭숭 빠짐 ㅋㅋ 밑에 호일도 안깔고 그냥 볶음밥 넣어버림.. 맛도 딱히 줄서서먹을맛도 아님. 그냥 가까운 곱창집가세요. 일부러 찾아올곳은 아니에요,-2.0
우일집,유명한 탓에 근처길래 가봤는데 곱창이 조금 써서 그냥 그랬어요 살짝 실망,
우일집,"요즘 일본 관광객이 즐겨 찾는다는 양•대창 먹기가 겁날 정도로 어디든 비싸지요. 1인분에 3만원이상이나 하니 말입니다. 50여년 전 어머니인 이문자(88)씨가 시작해 이제 막내딸이 잇고 있는 이 우일집에서는 양•대창을 저렴한 가격으로 즐길 수 있더군요. 양•대창의 품질이 비싼 식당만큼 일정하지는 않을 수도 있고, 숯불이 아닌 가스불에 구워 먹습니다. 하지만 이 정도 가격에 이만한 양•곱창을 먹기는 쉽지 않을 것입니다. 점심에는…",2.0
우일집,오랜시간 한결 같은 맛을 유지하고 있는 을지로 노포집 칼국수 뿐만아니라 차려진 반찬이 경지에 오른 맛집. 사장님이 직접 준비하시고 서빙도 하신다는~,2.0
우일집,"인생 대창, 막창.
잡내, 물림없이 배불러서 못먹는맛.
첫입 먹을때 '이게 뮈지?' 했는데 이상하게 중독성 있는 칼국수.",2.0
우일집,유명한 곳이라고  기대했는데  너무  심하다  곱창 4인분이  불에  닿으니  반으로  줄어들고  곱도 없고  실망이다,-2.0
우일집,을지로 재개발로 없어질 위기에있는 58년전통의 노포.  점심부터 곱창에 술을 기울이기도..점심에 칼국수도 시그니쳐메뉴.,1.0
우일집,곱창은 맛있는데 아예 쌩을 직접 구워야하는 고난이도 음식점 그리고 직원들이 와리가리해요,-2.0
우일집,"여전히 맛집.
내장 량이 조금 줄어듬. 가격올리고 양을 원래대로 하면 좋겠음.",0.0
우일집,좁고 위생은 조금 아쉽지만 주인분이 친절하시고 음식이 맛있었어요!,0.0
우일집,저녁 곱창은 물론 점심 내장탕은 가성비 최고  어디가도 7000원에 이런 내장탕 먹을수 없음,1.0
우일집,칼국수가 먹고 싶어 갔으나 맛은 중간이상. 좁은 장소에 다시 가기에는 좀 무리인듯 하네요,-2.0
우일집,"맛은 기본이고 허름해보이지만 전통이 가득합니다.
오랜시간 한곳에서 장사하는 이유가 있네요",1.0
우일집,"맛도 맛이고 옛날의 그 건물에 둘러싸여서 서민적인 소주한잔하기엔 최적의 장소
여사장님도 친절하셔서 또 가고 싶음",
우일집,"가성비 최고 입니다. 막창, 곱창 넘 맛있어요. 볶은밥도 맛 있습니다.",
우일집,별하나도 아까워요 진짜 맛없고 복잡한 이곳이 방송에 나와서 유명해 졌나봐요 제가 먹었던 곱창중 최악이예요!!,
우일집,저울이 필요 한듯.. 가격 맛 기준 기대보다는 실망이큰집 멀리서 찾아가기보다는 집주변 양곱창집을 가는게 좋을듯합니다,
우일집,"저울들고가세요
양이 한참 못미치는거같습니다
위생은 동남아 뒷골목수준입니다",-2.0
우일집,맛있어요~~그런데 장소가 너무 좁아서  별 하나 뺍니다.,
우일집,곱창  맛있는집~~주인 아주머니께서 현금결제 한다고 금액도~~^^아시죠,
우일집,점심 칼국수가 대표음식이나 내장탕이 더 좋아요,
우일집,"저녁엔 곱창
점심엔 칼국수,  내장탕
50년 내공이 맛을 보장하는집",2.0
우일집,한우사골칼국수 좋았다,1.0
우일집,노상의 운치는 있으나 맛이 그닥.. 예전에는 맛있었다고 함,0.0
우일집,맛은 좋으나 순서를 헷갈려서 추운데 대기를 오래함.. 그래도 서비스로 볶음밥줘서 쏘쏘.,
